COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_moyen_age,ER_moyen_coh,EAD_sum
2019,12-36,25.0,0.2674,0.1754,0.2196,19580.77
2019,12-36,25.0,0.0107,0.1754,0.2196,73882.38
2019,12-36,25.0,0.004,0.1754,0.2196,26446.43
2019,12-36,25.0,0.4602,0.1754,0.2196,10864.1
2019,12-36,25.0,0.7387,0.1754,0.2196,10829.38
2019,12-36,25.0,0.026,0.1754,0.2196,66630.97
2019,12-36,25.0,0.1077,0.1754,0.2196,16020.72
2019,12-36,26.0,0.102,0.1754,0.2196,14815.62
2019,12-36,26.0,0.1284,0.1754,0.2196,79710.38
2019,12-36,26.0,0.5384,0.1754,0.2196,3928.54
2019,12-36,26.0,0.229,0.1754,0.2196,10307.11
2019,12-36,26.0,0.1443,0.1754,0.2196,22426.52
2019,12-36,26.0,0.1507,0.1754,0.2196,19993.09
2019,12-36,26.0,0.1528,0.1754,0.2196,52818.96
2019,12-36,26.0,0.0214,0.1754,0.2196,32314.55
2019,12-36,26.0,0.0,0.1754,0.2196,4598.32
2019,12-36,26.0,0.0452,0.1754,0.2196,2435.68
2019,12-36,26.0,0.4167,0.1754,0.2196,9598.4
2019,12-36,26.0,0.3864,0.1754,0.2196,22611.19
2019,12-36,27.0,0.0682,0.1754,0.2196,172044.23
2019,12-36,27.0,0.0322,0.1754,0.2196,27819.57
2019,12-36,27.0,0.3243,0.1754,0.2196,9250.55
2019,12-36,27.0,0.0343,0.1754,0.2196,95993.71
2019,12-36,27.0,0.016,0.1754,0.2196,15461.49
2019,12-36,27.0,0.0158,0.1754,0.2196,70051.26
2019,12-36,27.0,0.5249,0.1754,0.2196,76645.54
2019,12-36,27.0,0.2252,0.1754,0.2196,4884.97
2019,12-36,28.0,0.0741,0.1754,0.2196,13503.28
2019,12-36,28.0,0.1164,0.1754,0.2196,7041.43
2019,12-36,28.0,0.0868,0.1754,0.2196,3455.79
2019,12-36,28.0,0.3019,0.1754,0.2196,1793.54
2019,12-36,28.0,0.0981,0.1754,0.2196,10198.28
2019,12-36,28.0,0.6852,0.1754,0.2196,29190.25
2019,12-36,28.0,0.9239,0.1754,0.2196,22350.63
2019,12-36,28.0,0.0191,0.1754,0.2196,36815.51
2019,12-36,28.0,0.5779,0.1754,0.2196,33924.72
2019,12-36,28.0,0.0879,0.1754,0.2196,36167.17
2019,12-36,28.0,0.2078,0.1754,0.2196,35817.58
2019,12-36,28.0,0.2375,0.1754,0.2196,4841.9
2019,12-36,28.0,0.0612,0.1754,0.2196,19168.43
2019,12-36,28.0,0.0774,0.1754,0.2196,22024.33
2019,12-36,28.0,0.0407,0.1754,0.2196,5762.24
2019,12-36,28.0,0.3657,0.1754,0.2196,4375.43
2019,12-36,29.0,0.1166,0.1754,0.2196,4287.29
2019,12-36,29.0,0.5024,0.1754,0.2196,9951.46
2019,12-36,29.0,0.0401,0.1754,0.2196,2808.08
2019,12-36,29.0,0.1275,0.1754,0.2196,1610.36
2019,12-36,29.0,0.6309,0.1754,0.2196,12916.63
2019,12-36,29.0,0.0548,0.1754,0.2196,18490.63
2019,12-36,29.0,0.2099,0.1754,0.2196,23822.96
2019,12-36,29.0,0.0954,0.1754,0.2196,10515.46
2019,12-36,29.0,0.3417,0.1754,0.2196,26367.53
2019,12-36,29.0,0.4615,0.1754,0.2196,23044.57
2019,12-36,29.0,0.2526,0.1754,0.2196,2098.12
2019,12-36,29.0,0.0,0.1754,0.2196,12625.59
2019,12-36,30.0,0.3335,0.1754,0.2196,56963.55
2019,12-36,30.0,0.5084,0.1754,0.2196,1475.15
2019,12-36,30.0,0.1624,0.1754,0.2196,61560.16
2019,12-36,30.0,0.05,0.1754,0.2196,77371.82
2019,12-36,30.0,0.0945,0.1754,0.2196,8034.46
2019,12-36,30.0,0.7106,0.1754,0.2196,12659.13
2019,12-36,30.0,0.5605,0.1754,0.2196,14807.02
2019,12-36,30.0,0.119,0.1754,0.2196,2101.04
2019,12-36,30.0,0.0358,0.1754,0.2196,54688.37
2019,12-36,30.0,0.2392,0.1754,0.2196,11473.26
2019,12-36,30.0,0.0321,0.1754,0.2196,4822.88
2019,12-36,31.0,0.1342,0.1754,0.2196,3880.65
2019,12-36,31.0,0.0498,0.1754,0.2196,5618.94
2019,12-36,31.0,0.1664,0.1754,0.2196,1490.79
2019,12-36,31.0,0.2424,0.1754,0.2196,2887.79
2019,12-36,31.0,0.0791,0.1754,0.2196,21726.7
2019,12-36,31.0,0.119,0.1754,0.2196,13954.95
2019,12-36,31.0,0.2458,0.1754,0.2196,1213.63
2019,12-36,31.0,0.1886,0.1754,0.2196,6361.88
2019,12-36,31.0,0.0396,0.1754,0.2196,5298.14
2019,12-36,31.0,0.2918,0.1754,0.2196,1248.9
2019,12-36,31.0,0.2568,0.1754,0.2196,21057.93
2019,12-36,31.0,0.2184,0.1754,0.2196,45792.18
2019,12-36,31.0,0.9309,0.1754,0.2196,7519.27
2019,12-36,31.0,0.0328,0.1754,0.2196,11785.71
2019,12-36,32.0,0.5966,0.1754,0.2196,3352.35
2019,12-36,32.0,0.9579,0.1754,0.2196,15659.58
2019,12-36,32.0,0.6154,0.1754,0.2196,14625.49
2019,12-36,32.0,0.4438,0.1754,0.2196,22970.0
2019,12-36,32.0,0.0454,0.1754,0.2196,14657.19
2019,12-36,32.0,0.0482,0.1754,0.2196,1707.43
2019,12-36,32.0,0.0221,0.1754,0.2196,20566.16
2019,12-36,32.0,0.7264,0.1754,0.2196,48455.01
2019,12-36,32.0,0.7403,0.1754,0.2196,2296.5
2019,12-36,33.0,0.1118,0.1754,0.2196,6446.43
2019,12-36,33.0,0.0835,0.1754,0.2196,4526.73
2019,12-36,33.0,0.5167,0.1754,0.2196,9522.15
2019,12-36,33.0,0.5195,0.1754,0.2196,9625.43
2019,12-36,33.0,0.0138,0.1754,0.2196,17086.06
2019,12-36,33.0,0.1394,0.1754,0.2196,20005.31
2019,12-36,33.0,0.1398,0.1754,0.2196,70831.57
2019,12-36,33.0,0.5996,0.1754,0.2196,20475.17
2019,12-36,33.0,0.1865,0.1754,0.2196,16089.42
2019,12-36,34.0,0.5563,0.1754,0.2196,6291.28
2019,12-36,34.0,0.5188,0.1754,0.2196,6525.36
2019,12-36,34.0,0.0477,0.1754,0.2196,4188.56
2019,12-36,34.0,0.1575,0.1754,0.2196,139699.03
2019,12-36,34.0,0.272,0.1754,0.2196,1991.86
2019,12-36,34.0,0.4379,0.1754,0.2196,107821.58
2019,12-36,35.0,0.6621,0.1754,0.2196,3776.09
2019,12-36,35.0,0.0142,0.1754,0.2196,70916.95
2019,12-36,35.0,0.0516,0.1754,0.2196,15673.7
2019,12-36,35.0,0.124,0.1754,0.2196,34013.71
2019,12-36,35.0,0.33,0.1754,0.2196,24131.98
2019,12-36,36.0,0.2157,0.1754,0.2196,1651.79
2019,12-36,36.0,0.7315,0.1754,0.2196,3309.05
2019,12-36,36.0,0.2573,0.1754,0.2196,36524.21
2019,12-36,36.0,0.1584,0.1754,0.2196,31572.11
2019,12-36,36.0,0.5704,0.1754,0.2196,18845.64
2019,12-36,36.0,0.9789,0.1754,0.2196,2043.1
2019,12-36,36.0,0.024,0.1754,0.2196,14572.07
2019,36-60,37.0,0.1057,0.1198,0.2196,2059.43
2019,36-60,37.0,0.4108,0.1198,0.2196,1217.08
2019,36-60,37.0,0.8544,0.1198,0.2196,2340.77
2019,36-60,37.0,0.095,0.1198,0.2196,6556.93
2019,36-60,37.0,0.361,0.1198,0.2196,22161.64
2019,36-60,37.0,0.0,0.1198,0.2196,1515.76
2019,36-60,37.0,0.0391,0.1198,0.2196,35258.96
2019,36-60,37.0,0.3858,0.1198,0.2196,8295.33
2019,36-60,37.0,0.107,0.1198,0.2196,1393.07
2019,36-60,37.0,0.2283,0.1198,0.2196,4626.19
2019,36-60,38.0,0.0668,0.1198,0.2196,2660.14
2019,36-60,38.0,0.0494,0.1198,0.2196,17150.6
2019,36-60,38.0,0.1406,0.1198,0.2196,6316.42
2019,36-60,38.0,0.7662,0.1198,0.2196,2610.22
2019,36-60,38.0,0.0659,0.1198,0.2196,8255.71
2019,36-60,38.0,0.5362,0.1198,0.2196,3357.09
2019,36-60,38.0,0.3851,0.1198,0.2196,1038.63
2019,36-60,38.0,0.0785,0.1198,0.2196,27388.38
2019,36-60,39.0,0.0184,0.1198,0.2196,36575.25
2019,36-60,39.0,0.0143,0.1198,0.2196,22889.59
2019,36-60,39.0,0.3416,0.1198,0.2196,2927.56
2019,36-60,39.0,0.0553,0.1198,0.2196,7048.23
2019,36-60,39.0,0.0209,0.1198,0.2196,68683.13
2019,36-60,39.0,0.1798,0.1198,0.2196,2780.61
2019,36-60,39.0,0.063,0.1198,0.2196,24048.51
2019,36-60,39.0,0.0367,0.1198,0.2196,5452.43
2019,36-60,39.0,0.4319,0.1198,0.2196,8206.41
2019,36-60,39.0,0.6665,0.1198,0.2196,8007.58
2019,36-60,39.0,0.0,0.1198,0.2196,3226.29
2019,36-60,40.0,0.0777,0.1198,0.2196,17902.47
2019,36-60,40.0,0.0,0.1198,0.2196,65115.67
2019,36-60,40.0,0.3441,0.1198,0.2196,1453.01
2019,36-60,40.0,0.1062,0.1198,0.2196,6925.37
2019,36-60,40.0,0.2816,0.1198,0.2196,60362.44
2019,36-60,40.0,0.6474,0.1198,0.2196,1065.86
2019,36-60,40.0,0.0,0.1198,0.2196,14764.89
2019,36-60,41.0,0.9689,0.1198,0.2196,7224.75
2019,36-60,41.0,0.143,0.1198,0.2196,2832.61
2019,36-60,41.0,0.033,0.1198,0.2196,10106.2
2019,36-60,41.0,0.3217,0.1198,0.2196,20873.53
2019,36-60,41.0,0.0955,0.1198,0.2196,4189.53
2019,36-60,41.0,0.0343,0.1198,0.2196,57343.37
2019,36-60,41.0,0.0956,0.1198,0.2196,20918.65
2019,36-60,41.0,0.7912,0.1198,0.2196,1263.87
2019,36-60,41.0,0.0099,0.1198,0.2196,60622.36
2019,36-60,41.0,0.3545,0.1198,0.2196,2256.39
2019,36-60,42.0,0.042,0.1198,0.2196,3480.51
2019,36-60,42.0,0.1821,0.1198,0.2196,19216.65
2019,36-60,42.0,0.0741,0.1198,0.2196,54011.02
2019,36-60,42.0,0.069,0.1198,0.2196,3000.4
2019,36-60,42.0,0.9116,0.1198,0.2196,3400.64
2019,36-60,42.0,0.7338,0.1198,0.2196,20442.41
2019,36-60,42.0,0.5273,0.1198,0.2196,28447.48
2019,36-60,42.0,0.2009,0.1198,0.2196,1632.11
2019,36-60,43.0,0.1567,0.1198,0.2196,7617.86
2019,36-60,43.0,0.5385,0.1198,0.2196,11142.58
2019,36-60,43.0,0.1157,0.1198,0.2196,6026.3
2019,36-60,43.0,0.1031,0.1198,0.2196,2910.45
2019,36-60,43.0,0.1432,0.1198,0.2196,6510.87
2019,36-60,44.0,0.1305,0.1198,0.2196,38302.65
2019,36-60,44.0,0.0312,0.1198,0.2196,42343.86
2019,36-60,44.0,0.8565,0.1198,0.2196,11616.44
2019,36-60,44.0,0.3173,0.1198,0.2196,3151.13
2019,36-60,44.0,0.308,0.1198,0.2196,25970.22
2019,36-60,44.0,0.3157,0.1198,0.2196,19007.63
2019,36-60,44.0,0.265,0.1198,0.2196,1886.99
2019,36-60,44.0,0.2318,0.1198,0.2196,9145.34
2019,36-60,44.0,0.3254,0.1198,0.2196,35008.83
2019,36-60,44.0,0.051,0.1198,0.2196,3039.86
2019,36-60,45.0,0.4567,0.1198,0.2196,2977.97
2019,36-60,45.0,0.086,0.1198,0.2196,1774.99
2019,36-60,45.0,0.0,0.1198,0.2196,1358.9
2019,36-60,45.0,0.1967,0.1198,0.2196,2033.89
2019,36-60,45.0,0.0794,0.1198,0.2196,80221.29
2019,36-60,46.0,0.026,0.1198,0.2196,98377.93
2019,36-60,46.0,0.3029,0.1198,0.2196,1815.89
2019,36-60,46.0,0.0,0.1198,0.2196,51628.03
2019,36-60,46.0,0.6947,0.1198,0.2196,2159.31
2019,36-60,47.0,0.0462,0.1198,0.2196,4326.35
2019,36-60,47.0,0.051,0.1198,0.2196,4901.15
2019,36-60,47.0,0.0314,0.1198,0.2196,14506.9
2019,36-60,47.0,0.7127,0.1198,0.2196,3507.99
2019,36-60,47.0,0.1689,0.1198,0.2196,3671.42
2019,36-60,47.0,0.1544,0.1198,0.2196,66144.93
2019,36-60,47.0,0.0588,0.1198,0.2196,2634.29
2019,36-60,48.0,0.0,0.1198,0.2196,24985.46
2019,36-60,48.0,0.3343,0.1198,0.2196,2991.47
2019,36-60,48.0,0.0208,0.1198,0.2196,36429.88
2019,36-60,48.0,0.0652,0.1198,0.2196,12530.12
2019,36-60,49.0,0.3742,0.1198,0.2196,40086.24
2019,36-60,49.0,0.0525,0.1198,0.2196,2664.2
2019,36-60,49.0,0.2166,0.1198,0.2196,1650.72
2019,36-60,49.0,0.1097,0.1198,0.2196,43258.0
2019,36-60,50.0,0.2057,0.1198,0.2196,24309.73
2019,36-60,50.0,0.0528,0.1198,0.2196,4342.03
2019,36-60,50.0,0.0137,0.1198,0.2196,60823.71
2019,36-60,50.0,0.2353,0.1198,0.2196,5949.1
2019,36-60,50.0,0.0,0.1198,0.2196,4911.17
2019,36-60,50.0,0.0,0.1198,0.2196,9551.91
2019,36-60,51.0,0.5992,0.1198,0.2196,4172.18
2019,36-60,51.0,0.0611,0.1198,0.2196,132172.48
2019,36-60,51.0,0.2206,0.1198,0.2196,5926.14
2019,36-60,51.0,0.24,0.1198,0.2196,4696.76
2019,36-60,52.0,0.268,0.1198,0.2196,2895.16
2019,36-60,52.0,0.7485,0.1198,0.2196,2671.95
2019,36-60,52.0,0.2437,0.1198,0.2196,21563.55
2019,36-60,52.0,0.0777,0.1198,0.2196,38617.39
2019,36-60,52.0,0.1287,0.1198,0.2196,1632.38
2019,36-60,52.0,0.2676,0.1198,0.2196,3737.42
2019,36-60,53.0,0.7487,0.1198,0.2196,10684.99
2019,36-60,53.0,0.339,0.1198,0.2196,3775.99
2019,36-60,53.0,0.3998,0.1198,0.2196,21258.56
2019,36-60,54.0,0.0,0.1198,0.2196,58228.76
2019,36-60,54.0,0.5556,0.1198,0.2196,16198.57
2019,36-60,54.0,0.0252,0.1198,0.2196,25297.13
2019,36-60,56.0,0.0242,0.1198,0.2196,44887.99
2019,36-60,56.0,0.076,0.1198,0.2196,2435.79
2019,36-60,56.0,0.0648,0.1198,0.2196,7710.8
2019,36-60,57.0,0.0529,0.1198,0.2196,49812.26
2019,36-60,58.0,0.2304,0.1198,0.2196,24740.57
2020,0-12,1.0,0.1845,0.215,0.2096,1344.25
2020,0-12,1.0,0.2996,0.215,0.2096,4797.95
2020,0-12,1.0,0.1674,0.215,0.2096,1188.67
2020,0-12,1.0,0.0792,0.215,0.2096,42581.88
2020,0-12,1.0,0.0053,0.215,0.2096,28544.94
2020,0-12,1.0,0.0337,0.215,0.2096,53994.74
2020,0-12,2.0,0.834,0.215,0.2096,11990.44
2020,0-12,2.0,0.6259,0.215,0.2096,15179.09
2020,0-12,2.0,0.6689,0.215,0.2096,5979.56
2020,0-12,2.0,0.0958,0.215,0.2096,21191.16
2020,0-12,2.0,0.3548,0.215,0.2096,22550.39
2020,0-12,2.0,0.2624,0.215,0.2096,18833.41
2020,0-12,2.0,0.1877,0.215,0.2096,20363.95
2020,0-12,2.0,0.2655,0.215,0.2096,2260.07
2020,0-12,2.0,0.0613,0.215,0.2096,11407.11
2020,0-12,2.0,0.1729,0.215,0.2096,2891.16
2020,0-12,2.0,0.0219,0.215,0.2096,14186.08
2020,0-12,2.0,0.19,0.215,0.2096,85370.43
2020,0-12,2.0,0.1458,0.215,0.2096,6857.08
2020,0-12,2.0,0.1104,0.215,0.2096,3513.67
2020,0-12,3.0,0.0492,0.215,0.2096,9124.23
2020,0-12,3.0,0.2146,0.215,0.2096,4658.97
2020,0-12,3.0,0.0223,0.215,0.2096,18710.78
2020,0-12,3.0,0.0465,0.215,0.2096,167552.26
2020,0-12,3.0,0.3348,0.215,0.2096,30421.2
2020,0-12,3.0,0.9947,0.215,0.2096,3015.87
2020,0-12,3.0,0.3937,0.215,0.2096,2885.96
2020,0-12,3.0,0.223,0.215,0.2096,5828.53
2020,0-12,3.0,0.3346,0.215,0.2096,29377.63
2020,0-12,3.0,0.5928,0.215,0.2096,11123.47
2020,0-12,3.0,0.3372,0.215,0.2096,48894.26
2020,0-12,3.0,0.0736,0.215,0.2096,93699.03
2020,0-12,3.0,0.1588,0.215,0.2096,132062.67
2020,0-12,4.0,0.9933,0.215,0.2096,2516.88
2020,0-12,4.0,0.363,0.215,0.2096,5371.36
2020,0-12,4.0,0.0637,0.215,0.2096,3005.69
2020,0-12,4.0,0.0,0.215,0.2096,14149.43
2020,0-12,4.0,0.9961,0.215,0.2096,3011.79
2020,0-12,4.0,0.1347,0.215,0.2096,19571.46
2020,0-12,4.0,0.3419,0.215,0.2096,60720.79
2020,0-12,4.0,0.0839,0.215,0.2096,2353.74
2020,0-12,4.0,0.0504,0.215,0.2096,24024.67
2020,0-12,4.0,0.2452,0.215,0.2096,69969.61
2020,0-12,4.0,0.1255,0.215,0.2096,11363.86
2020,0-12,4.0,0.5189,0.215,0.2096,9635.31
2020,0-12,4.0,0.5861,0.215,0.2096,81648.54
2020,0-12,4.0,0.0384,0.215,0.2096,10850.95
2020,0-12,4.0,0.0289,0.215,0.2096,56432.42
2020,0-12,5.0,0.0181,0.215,0.2096,31378.07
2020,0-12,5.0,0.0427,0.215,0.2096,25023.85
2020,0-12,5.0,0.0479,0.215,0.2096,20886.72
2020,0-12,5.0,0.0818,0.215,0.2096,317664.98
2020,0-12,5.0,0.1032,0.215,0.2096,18131.91
2020,0-12,5.0,0.112,0.215,0.2096,26292.74
2020,0-12,5.0,0.0831,0.215,0.2096,7320.55
2020,0-12,5.0,0.3778,0.215,0.2096,9263.71
2020,0-12,5.0,0.3133,0.215,0.2096,36559.57
2020,0-12,5.0,0.1584,0.215,0.2096,62114.74
2020,0-12,5.0,0.6618,0.215,0.2096,4532.93
2020,0-12,5.0,0.1138,0.215,0.2096,82385.96
2020,0-12,5.0,0.022,0.215,0.2096,9366.7
2020,0-12,5.0,0.0991,0.215,0.2096,23481.99
2020,0-12,6.0,0.1108,0.215,0.2096,42886.0
2020,0-12,6.0,0.1491,0.215,0.2096,8045.75
2020,0-12,6.0,0.2508,0.215,0.2096,19935.08
2020,0-12,6.0,0.3957,0.215,0.2096,8471.43
2020,0-12,6.0,0.112,0.215,0.2096,177051.63
2020,0-12,6.0,0.5116,0.215,0.2096,16208.35
2020,0-12,6.0,0.1068,0.215,0.2096,69053.7
2020,0-12,6.0,0.0869,0.215,0.2096,11513.43
2020,0-12,6.0,0.1463,0.215,0.2096,110555.84
2020,0-12,6.0,0.0583,0.215,0.2096,32095.22
2020,0-12,6.0,0.1438,0.215,0.2096,6952.22
2020,0-12,6.0,0.4035,0.215,0.2096,67630.36
2020,0-12,7.0,0.1719,0.215,0.2096,38386.42
2020,0-12,7.0,0.1489,0.215,0.2096,17455.75
2020,0-12,7.0,0.4975,0.215,0.2096,10051.1
2020,0-12,7.0,0.0318,0.215,0.2096,3408.22
2020,0-12,7.0,0.3397,0.215,0.2096,26790.81
2020,0-12,7.0,0.5273,0.215,0.2096,51558.26
2020,0-12,7.0,0.275,0.215,0.2096,75569.08
2020,0-12,7.0,0.1033,0.215,0.2096,24822.72
2020,0-12,7.0,0.1567,0.215,0.2096,49305.52
2020,0-12,7.0,0.268,0.215,0.2096,39685.36
2020,0-12,7.0,0.2915,0.215,0.2096,40539.33
2020,0-12,7.0,0.1582,0.215,0.2096,107810.15
2020,0-12,7.0,0.0976,0.215,0.2096,24077.73
2020,0-12,7.0,0.3036,0.215,0.2096,31295.99
2020,0-12,7.0,0.3741,0.215,0.2096,158547.65
2020,0-12,8.0,0.0886,0.215,0.2096,22580.41
2020,0-12,8.0,0.0975,0.215,0.2096,11584.24
2020,0-12,8.0,0.4363,0.215,0.2096,20630.36
2020,0-12,8.0,0.0536,0.215,0.2096,11198.65
2020,0-12,8.0,0.5704,0.215,0.2096,26295.11
2020,0-12,8.0,0.0854,0.215,0.2096,35768.21
2020,0-12,8.0,0.3811,0.215,0.2096,24928.91
2020,0-12,8.0,0.8056,0.215,0.2096,33414.12
2020,0-12,8.0,0.4388,0.215,0.2096,41701.76
2020,0-12,8.0,0.5226,0.215,0.2096,6505.56
2020,0-12,8.0,0.0361,0.215,0.2096,22134.4
2020,0-12,8.0,0.0777,0.215,0.2096,64321.08
2020,0-12,8.0,0.5617,0.215,0.2096,26740.96
2020,0-12,8.0,0.2467,0.215,0.2096,90355.34
2020,0-12,8.0,0.2135,0.215,0.2096,90196.73
2020,0-12,8.0,0.1039,0.215,0.2096,24889.81
2020,0-12,8.0,0.3049,0.215,0.2096,276499.2
2020,0-12,9.0,0.1996,0.215,0.2096,30057.04
2020,0-12,9.0,0.0,0.215,0.2096,1361.7
2020,0-12,9.0,0.4167,0.215,0.2096,69319.22
2020,0-12,9.0,0.4457,0.215,0.2096,44873.57
2020,0-12,9.0,0.2813,0.215,0.2096,2746.77
2020,0-12,9.0,0.0878,0.215,0.2096,67134.49
2020,0-12,9.0,0.4643,0.215,0.2096,19385.38
2020,0-12,9.0,0.0853,0.215,0.2096,23058.9
2020,0-12,9.0,0.6452,0.215,0.2096,5898.84
2020,0-12,9.0,0.0316,0.215,0.2096,19292.95
2020,0-12,9.0,0.0599,0.215,0.2096,13211.26
2020,0-12,9.0,0.8533,0.215,0.2096,12949.82
2020,0-12,9.0,0.0961,0.215,0.2096,40063.56
2020,0-12,9.0,0.9133,0.215,0.2096,3284.81
2020,0-12,9.0,0.1849,0.215,0.2096,228081.55
2020,0-12,9.0,0.0583,0.215,0.2096,8629.95
2020,0-12,10.0,0.3096,0.215,0.2096,12920.12
2020,0-12,10.0,0.4012,0.215,0.2096,24922.21
2020,0-12,10.0,0.5167,0.215,0.2096,7166.75
2020,0-12,10.0,0.177,0.215,0.2096,53673.72
2020,0-12,10.0,0.7857,0.215,0.2096,1527.32
2020,0-12,10.0,0.3546,0.215,0.2096,3665.87
2020,0-12,10.0,0.8313,0.215,0.2096,18569.68
2020,0-12,10.0,0.2417,0.215,0.2096,61446.06
2020,0-12,10.0,0.6493,0.215,0.2096,29200.99
2020,0-12,10.0,0.0387,0.215,0.2096,5171.72
2020,0-12,10.0,0.2008,0.215,0.2096,35655.68
2020,0-12,11.0,0.0476,0.215,0.2096,23177.8
2020,0-12,11.0,0.3117,0.215,0.2096,44919.19
2020,0-12,11.0,0.2171,0.215,0.2096,6435.3
2020,0-12,11.0,0.2293,0.215,0.2096,25854.77
2020,0-12,11.0,0.2913,0.215,0.2096,29176.93
2020,0-12,11.0,0.048,0.215,0.2096,7829.9
2020,0-12,11.0,0.2051,0.215,0.2096,17548.58
2020,0-12,11.0,0.0649,0.215,0.2096,95618.47
2020,0-12,11.0,0.2928,0.215,0.2096,86281.13
2020,0-12,11.0,0.0337,0.215,0.2096,2264.52
2020,0-12,11.0,0.0,0.215,0.2096,9154.17
2020,0-12,12.0,0.0,0.215,0.2096,16687.0
2020,0-12,12.0,0.068,0.215,0.2096,1050.66
2020,0-12,12.0,0.1849,0.215,0.2096,59497.22
2020,0-12,12.0,0.6105,0.215,0.2096,1638.04
2020,0-12,12.0,0.037,0.215,0.2096,54971.63
2020,0-12,12.0,0.1426,0.215,0.2096,1753.3
2020,0-12,12.0,0.0654,0.215,0.2096,76406.31
2020,0-12,12.0,0.1313,0.215,0.2096,74469.16
2020,0-12,12.0,0.5347,0.215,0.2096,5765.05
2020,0-12,12.0,0.2118,0.215,0.2096,27853.69
2020,0-12,12.0,0.147,0.215,0.2096,14851.56
2020,0-12,12.0,0.1457,0.215,0.2096,79609.08
2020,0-12,12.0,0.4614,0.215,0.2096,45285.71
2020,0-12,12.0,0.6202,0.215,0.2096,15317.16
2020,0-12,12.0,0.3682,0.215,0.2096,24525.79
2020,0-12,12.0,0.0099,0.215,0.2096,28159.71
2020,0-12,12.0,0.0347,0.215,0.2096,2200.71
2020,12-36,13.0,0.2148,0.1754,0.2096,11174.37
2020,12-36,13.0,0.0377,0.1754,0.2096,26331.0
2020,12-36,13.0,0.2357,0.1754,0.2096,43167.32
2020,12-36,13.0,0.1468,0.1754,0.2096,19751.34
2020,12-36,13.0,0.1601,0.1754,0.2096,18110.33
2020,12-36,13.0,0.9095,0.1754,0.2096,4728.09
2020,12-36,13.0,0.1057,0.1754,0.2096,49905.31
2020,12-36,13.0,0.4959,0.1754,0.2096,35286.07
2020,12-36,13.0,0.1866,0.1754,0.2096,24118.17
2020,12-36,13.0,0.2954,0.1754,0.2096,187418.72
2020,12-36,14.0,0.0201,0.1754,0.2096,39420.03
2020,12-36,14.0,0.1503,0.1754,0.2096,3406.39
2020,12-36,14.0,0.8624,0.1754,0.2096,5797.9
2020,12-36,14.0,0.131,0.1754,0.2096,177162.46
2020,12-36,14.0,0.8049,0.1754,0.2096,37273.46
2020,12-36,14.0,0.0264,0.1754,0.2096,11710.46
2020,12-36,14.0,0.8536,0.1754,0.2096,2928.83
2020,12-36,14.0,0.0333,0.1754,0.2096,41256.83
2020,12-36,14.0,0.3667,0.1754,0.2096,19090.15
2020,12-36,14.0,0.0568,0.1754,0.2096,227944.24
2020,12-36,14.0,0.2342,0.1754,0.2096,176486.32
2020,12-36,15.0,0.5968,0.1754,0.2096,7372.2
2020,12-36,15.0,0.0469,0.1754,0.2096,63931.51
2020,12-36,15.0,0.3349,0.1754,0.2096,125566.83
2020,12-36,15.0,0.0573,0.1754,0.2096,7260.2
2020,12-36,15.0,0.2498,0.1754,0.2096,9165.42
2020,12-36,15.0,0.2805,0.1754,0.2096,5705.06
2020,12-36,15.0,0.1459,0.1754,0.2096,42110.08
2020,12-36,15.0,0.1995,0.1754,0.2096,14426.7
2020,12-36,15.0,0.5717,0.1754,0.2096,9077.75
2020,12-36,15.0,0.1594,0.1754,0.2096,25458.6
2020,12-36,15.0,0.3961,0.1754,0.2096,32835.32
2020,12-36,15.0,0.074,0.1754,0.2096,2837.24
2020,12-36,16.0,0.3663,0.1754,0.2096,5459.97
2020,12-36,16.0,0.048,0.1754,0.2096,11500.9
2020,12-36,16.0,0.8004,0.1754,0.2096,9497.96
2020,12-36,16.0,0.0561,0.1754,0.2096,2406.97
2020,12-36,16.0,0.0,0.1754,0.2096,14207.12
2020,12-36,16.0,0.0225,0.1754,0.2096,87761.46
2020,12-36,16.0,0.567,0.1754,0.2096,1883.45
2020,12-36,16.0,0.34,0.1754,0.2096,5882.23
2020,12-36,16.0,0.7456,0.1754,0.2096,1877.72
2020,12-36,16.0,0.5843,0.1754,0.2096,7701.13
2020,12-36,16.0,0.1635,0.1754,0.2096,9356.23
2020,12-36,16.0,0.1444,0.1754,0.2096,8866.42
2020,12-36,16.0,0.1138,0.1754,0.2096,7009.11
2020,12-36,16.0,0.3813,0.1754,0.2096,38032.64
2020,12-36,16.0,0.0286,0.1754,0.2096,6637.0
2020,12-36,17.0,0.0516,0.1754,0.2096,2323.66
2020,12-36,17.0,0.7732,0.1754,0.2096,9052.72
2020,12-36,17.0,0.0383,0.1754,0.2096,7832.4
2020,12-36,17.0,0.1583,0.1754,0.2096,16736.92
2020,12-36,17.0,0.2755,0.1754,0.2096,21480.34
2020,12-36,17.0,0.868,0.1754,0.2096,1382.56
2020,12-36,17.0,0.4812,0.1754,0.2096,37402.77
2020,12-36,17.0,0.1936,0.1754,0.2096,10330.36
2020,12-36,17.0,0.3655,0.1754,0.2096,1223.56
2020,12-36,17.0,0.9046,0.1754,0.2096,6632.67
2020,12-36,17.0,0.1183,0.1754,0.2096,5559.72
2020,12-36,17.0,0.4456,0.1754,0.2096,67770.07
