ID;AGE_CLI;B_MAT;B_RESMAT;CLASSACT;CSP;DARRET;E_OFF;MREVTOT;MTECH;NBIMP;NB_ECH;produit;RA;Tx;EAD;AGE_PRET;HORIZON_RES;CSP_grp;CRD;ER_obs;FLAG_ER;Capital_initial;Date_origination;Cohorte
a065843;43.0;60.0;12.0;1;60.0;2021-12-01;0.0;1809.0;310.51;0;59;AMO;3513.0;2.0670262045295695;0.0;48.0;12;INACTIF;3726.12;0.9428037744356059;1;18630.6;2017-12-22;2017Q4
a065844;27.0;73.0;27.0;1;64.0;2021-12-01;0.0;1313.0;256.89;0;72;AMO;6058.27;2.1893088049165996;0.0;46.0;27;INACTIF;6936.03;0.8734492209520432;1;18752.969999999998;2018-02-20;2018Q1
a065845;54.0;73.0;1.0;1;48.0;2021-12-01;0.0;2759.0;210.62;0;48;AMO;5532.62;2.1919649411378694;210.05;72.0;1;SALARIE;210.62;1.0;1;15375.26;2016-01-02;2016Q1
a065846;56.0;73.0;25.0;1;56.0;2021-12-01;0.0;1252.0;35.39;0;72;AMO;588.2;2.1314436451475864;0.0;48.0;25;SALARIE;884.75;0.6648205707827071;1;2583.4700000000003;2017-12-22;2017Q4
a065847;40.0;73.0;29.0;1;56.0;2021-12-01;0.0;1600.0;288.3;0;72;AMO;8000.0;2.172097575943801;0.0;44.0;29;SALARIE;8360.7;0.956857679380913;1;21045.9;2018-04-21;2018Q2
a065848;26.0;49.0;3.0;1;55.0;2021-12-01;0.0;1347.0;50.54;0;48;AMO;455.13;2.088831631657487;0.41;46.0;3;SALARIE;151.62;1.0;1;2476.46;2018-02-20;2018Q1
a065849;31.0;60.0;14.0;1;46.0;2021-12-01;0.0;2407.0;204.37;0;59;AMO;2650.21;2.0831987653174373;0.0;46.0;14;SALARIE;2861.1800000000003;0.9262646879958618;1;12262.2;2018-02-20;2018Q1
a065850;46.0;61.0;16.0;1;47.0;2021-12-01;0.0;1913.0;259.52;0;60;AMO;3823.92;2.1127836950902448;0.0;45.0;16;SALARIE;4152.32;0.920911683107275;1;15830.72;2018-03-22;2018Q1
a065851;51.0;60.0;15.0;1;60.0;2021-12-01;0.0;2603.0;123.58;0;59;AMO;1801.77;2.194166269131143;0.0;45.0;15;INACTIF;1853.7;0.9719857582133031;1;7414.8;2018-03-22;2018Q1
a065852;42.0;60.0;14.0;1;53.0;2021-12-01;0.0;2495.0;557.37;0;60;AMO;22173.5;2.130732771850408;0.0;46.0;14;SALARIE;7803.18;1.0;1;33442.2;2018-02-20;2018Q1
a065853;76.0;50.0;5.0;1;70.0;2021-12-01;0.0;1980.0;244.74;0;48;AMO;1455.57;2.1294094279879276;0.0;45.0;5;SALARIE;1223.7;1.0;1;12237.0;2018-03-22;2018Q1
a065854;72.0;74.0;29.0;1;70.0;2021-12-01;0.0;1697.0;224.18;0;72;AMO;5685.06;2.1314436451475864;0.0;45.0;29;SALARIE;6501.22;0.8744604858780353;1;16589.32;2018-03-22;2018Q1
a065855;51.0;73.0;1.0;1;55.0;2021-12-01;0.0;1207.0;319.32;0;45;AMO;9430.92;2.1731129691981876;318.28;72.0;1;SALARIE;319.32;1.0;1;23310.36;2016-01-02;2016Q1
a065856;25.0;73.0;1.0;1;60.0;2021-12-01;0.0;1634.0;260.91;0;44;AMO;7364.96;2.134880057816211;0.37;72.0;1;INACTIF;260.91;1.0;1;19046.43;2016-01-02;2016Q1
a065857;43.0;73.0;29.0;1;60.0;2021-12-01;0.0;2400.0;224.23;0;72;AMO;5060.64;2.172097575943801;0.0;44.0;29;INACTIF;6502.67;0.7782403228212411;1;16368.789999999999;2018-04-21;2018Q2
a065858;40.0;61.0;16.0;1;56.0;2021-12-01;0.0;1235.0;250.62;0;60;AMO;3898.75;2.1551381122675153;0.0;45.0;16;SALARIE;4009.92;0.972276254887878;1;15287.82;2018-03-22;2018Q1
a065859;49.0;72.0;2.0;1;23.0;2021-12-01;0.0;2071.0;28.68;0;45;AMO;8677.23;2.1127836950902448;19.05;70.0;2;INDEPENDANT;57.36;1.0;1;2064.96;2016-03-02;2016Q1
a065860;31.0;74.0;29.0;1;60.0;2021-12-01;0.0;1686.0;512.36;0;72;AMO;13769.1;2.1314436451475864;0.0;45.0;29;INACTIF;14858.44;0.9266854393866382;1;37914.64;2018-03-22;2018Q1
a065861;43.0;73.0;31.0;1;52.0;2021-12-01;0.0;2612.0;305.16;0;72;AMO;8008.87;2.0854605573835863;0.0;42.0;31;SALARIE;9459.960000000001;0.8466071738146883;1;22276.68;2018-06-20;2018Q2
a065862;47.0;62.0;17.0;1;60.0;2021-12-01;0.0;1450.0;229.15;0;60;AMO;4190.9;2.1551381122675153;0.0;45.0;17;INACTIF;3895.55;1.0;1;14207.300000000001;2018-03-22;2018Q1
a065863;59.0;61.0;17.0;1;70.0;2021-12-01;0.0;3536.0;200.74;0;60;AMO;3500.0;2.0658476295933603;0.0;44.0;17;SALARIE;3412.58;1.0;1;12245.140000000001;2018-04-21;2018Q2
a065864;29.0;74.0;2.0;1;60.0;2021-12-01;0.0;1265.0;70.59;0;35;AMO;9270.95;2.1314436451475864;22.03;72.0;2;INACTIF;141.18;1.0;1;5223.66;2016-01-02;2016Q1
a065865;30.0;61.0;1.0;1;56.0;2021-12-01;0.0;1458.0;92.37;0;44;AMO;1501.85;2.1551381122675153;0.16;60.0;1;SALARIE;92.37;1.0;1;5634.570000000001;2016-12-27;2016Q4
a065866;50.0;49.0;1.0;1;56.0;2021-12-01;0.0;1392.0;74.34;0;42;AMO;515.0;2.5625818121032484;0.0;48.0;1;SALARIE;74.34;1.0;1;3642.6600000000003;2017-12-22;2017Q4
a065867;38.0;49.0;7.0;1;56.0;2021-12-01;0.0;1165.0;27.05;0;49;AMO;5500.0;2.1087395405803337;12.36;42.0;7;SALARIE;189.35;1.0;1;1325.45;2018-06-20;2018Q2
a065868;36.0;61.0;18.0;1;69.0;2021-12-01;0.0;5500.0;100.7;0;60;AMO;218.52;2.1127836950902448;1550.0;43.0;18;AUTRE;1812.6000000000001;0.12055610724925521;1;6142.7;2018-05-21;2018Q2
a065869;72.0;72.0;32.0;1;70.0;2021-12-01;0.0;1370.0;160.81;0;72;AMO;4607.0;2.1314436451475864;0.0;40.0;32;SALARIE;5145.92;0.895272371121199;1;11578.32;2018-08-19;2018Q3
a065870;56.0;73.0;34.0;1;64.0;2021-12-01;0.0;1865.0;821.29;0;72;AMO;0.0;2.1063810534536866;0.0;39.0;34;INACTIF;27923.86;0.0;0;59954.17;2018-09-18;2018Q3
a065871;57.0;49.0;8.0;1;22.0;2021-12-01;0.0;1200.0;180.22;0;48;AMO;1296.82;2.032754359559043;0.0;41.0;8;AUTRE;1441.76;0.8994700921096437;1;8830.78;2018-07-20;2018Q3
a065872;42.0;73.0;34.0;1;60.0;2021-12-01;0.0;2777.0;465.58;0;72;AMO;15379.86;2.1839469523901864;0.0;39.0;34;INACTIF;15829.72;0.9715813040281194;1;33987.34;2018-09-18;2018Q3
a065873;48.0;64.0;23.0;1;36.0;2021-12-01;0.0;2500.0;230.03;0;62;AMO;4732.81;2.1127836950902448;0.0;41.0;23;SALARIE;5290.69;0.8945543964964874;1;14721.92;2018-07-20;2018Q3
a065874;30.0;49.0;10.0;1;52.0;2021-12-01;0.0;1694.0;123.73;0;48;AMO;1266.07;2.0831987653174373;0.0;39.0;10;SALARIE;1237.3;1.0;1;6062.77;2018-09-18;2018Q3
a065875;43.0;74.0;2.0;1;52.0;2021-12-01;0.0;1700.0;254.5;0;40;AMO;7818.45;2.1839469523901864;248.09;72.0;2;SALARIE;509.0;1.0;1;18833.0;2016-01-02;2016Q1
a065876;30.0;61.0;22.0;1;31.0;2021-12-01;0.0;2822.0;41.15;0;60;AMO;812.98;2.1127836950902448;0.0;39.0;22;SALARIE;905.3;0.8980227548878825;1;2510.15;2018-09-18;2018Q3
a065877;70.0;61.0;21.0;1;70.0;2021-12-01;0.0;1528.0;129.41;0;60;AMO;2428.96;2.064665847571668;0.0;40.0;21;SALARIE;2717.61;0.8937853481551804;1;7894.01;2018-08-19;2018Q3
a065878;43.0;49.0;10.0;1;52.0;2021-12-01;0.0;3660.0;141.08;0;48;AMO;1387.85;2.1424644598611797;0.0;39.0;10;SALARIE;1410.8000000000002;0.9837326339665436;1;6912.920000000001;2018-09-18;2018Q3
a065879;49.0;61.0;2.0;1;48.0;2021-12-01;0.0;2436.0;73.93;0;40;AMO;7636.24;2.1127836950902448;12.41;59.0;2;SALARIE;147.86;1.0;1;4509.7300000000005;2017-01-26;2017Q1
a065880;55.0;61.0;22.0;1;52.0;2021-12-01;0.0;3052.0;301.11;0;60;AMO;6314.96;2.0658476295933603;0.0;39.0;22;SALARIE;6624.42;0.9532849668348323;1;18367.71;2018-09-18;2018Q3
a065881;48.0;61.0;23.0;1;60.0;2021-12-01;0.0;1905.0;264.46;0;60;AMO;5468.56;2.0659657886422846;0.0;38.0;23;INACTIF;6082.58;0.8990527046088996;1;16132.06;2018-10-18;2018Q4
a065882;55.0;61.0;23.0;1;56.0;2021-12-01;0.0;1840.0;251.44;0;60;AMO;5543.75;2.167452739121905;0.0;38.0;23;SALARIE;5783.12;0.9586088478191703;1;15337.84;2018-10-18;2018Q4
a065883;35.0;62.0;24.0;1;47.0;2021-12-01;0.0;1757.0;260.32;0;60;AMO;5983.28;2.158964610144798;0.0;38.0;24;SALARIE;6247.68;0.9576802909239909;1;16139.84;2018-10-18;2018Q4
a065884;50.0;73.0;35.0;1;22.0;2021-12-01;0.0;897.0;175.03;0;72;AMO;5271.37;2.1757781459455376;0.0;38.0;35;AUTRE;6126.05;0.8604843251360991;1;12777.19;2018-10-18;2018Q4
a065885;22.0;49.0;12.0;1;56.0;2021-12-01;0.0;1210.0;123.36;0;48;AMO;1387.12;2.133468378523674;0.0;37.0;12;SALARIE;1480.32;0.9370406398616515;1;6044.64;2018-11-17;2018Q4
a065886;38.0;73.0;35.0;1;56.0;2021-12-01;0.0;3200.0;362.54;0;72;AMO;11625.27;2.0865871587446136;0.0;38.0;35;SALARIE;12688.900000000001;0.916176343103027;1;26465.420000000002;2018-10-18;2018Q4
a065887;50.0;73.0;36.0;1;48.0;2021-12-01;0.0;2491.0;330.69;0;72;AMO;10330.1;2.0854605573835863;0.0;37.0;36;SALARIE;11904.84;0.8677227077390373;1;24140.37;2018-11-17;2018Q4
a065888;52.0;62.0;25.0;1;64.0;2021-12-01;0.0;3040.0;220.15;0;60;AMO;5194.11;2.0658476295933603;0.0;37.0;25;INACTIF;5503.75;0.9437401771519418;1;13649.300000000001;2018-11-17;2018Q4
a065889;26.0;66.0;32.0;1;64.0;2021-12-01;0.0;1444.0;208.77;0;65;AMO;5516.24;2.141473838169443;0.0;34.0;32;INACTIF;6680.64;0.8257053216458302;1;13778.820000000002;2019-02-15;2019Q1
a065890;45.0;73.0;2.0;1;64.0;2021-12-01;0.0;2299.0;128.22;0;36;AMO;0.0;2.0854605573835863;8.83;71.0;2;INACTIF;256.44;0.0;0;9360.06;2016-02-01;2016Q1
a065891;51.0;73.0;37.0;1;56.0;2021-12-01;0.0;2705.0;316.08;0;72;AMO;10079.07;2.1314436451475864;0.0;36.0;37;SALARIE;11694.96;0.8618302243017505;1;23073.84;2018-12-17;2018Q4
a065892;47.0;50.0;16.0;1;54.0;2021-12-01;0.0;1190.0;149.83;0;48;AMO;2203.06;2.133468378523674;0.0;34.0;16;SALARIE;2397.28;0.9189831809383967;1;7491.500000000001;2019-02-15;2019Q1
a065893;37.0;61.0;7.0;1;64.0;2021-12-01;0.0;1874.0;301.9;0;40;AMO;2199.27;2.064665847571668;0.0;54.0;7;INACTIF;2113.2999999999997;1.0;1;18415.899999999998;2017-06-25;2017Q2
a065894;54.0;61.0;25.0;1;64.0;2021-12-01;0.0;1717.0;266.18;0;60;AMO;6026.71;2.1127836950902448;0.0;36.0;25;INACTIF;6654.5;0.9056593282741002;1;16236.98;2018-12-17;2018Q4
a065895;71.0;61.0;25.0;1;70.0;2021-12-01;0.0;1031.0;94.35;0;60;AMO;2274.11;2.064665847571668;0.0;36.0;25;SALARIE;2358.75;0.9641165871754107;1;5755.349999999999;2018-12-17;2018Q4
a065896;72.0;61.0;25.0;1;70.0;2021-12-01;0.0;800.0;131.57;0;60;AMO;0.0;2.064665847571668;0.0;36.0;25;SALARIE;3289.25;0.0;0;8025.7699999999995;2018-12-17;2018Q4
a065897;46.0;62.0;26.0;1;60.0;2021-12-01;0.0;1550.0;59.39;0;60;AMO;1299.87;2.158964610144798;0.0;36.0;26;INACTIF;1544.14;0.841808385250042;1;3682.18;2018-12-17;2018Q4
a065898;34.0;61.0;26.0;1;46.0;2021-12-01;0.0;2233.0;114.76;0;60;AMO;2591.6;2.1949558765089963;0.0;35.0;26;SALARIE;2983.76;0.86856851757514;1;7000.360000000001;2019-01-16;2019Q1
a065899;55.0;61.0;27.0;1;60.0;2021-12-01;0.0;2827.0;203.61;0;60;AMO;5155.03;2.0693738024429376;0.0;34.0;27;INACTIF;5497.47;0.9377095282011543;1;12420.210000000001;2019-02-15;2019Q1
a065900;31.0;67.0;32.0;1;54.0;2021-12-01;0.0;1274.0;253.95;1;66;AMO;550.78;2.1222138806243365;7479.61;35.0;32;SALARIE;8126.4;0.0677766292577279;1;17014.649999999998;2019-01-16;2019Q1
a065901;30.0;61.0;2.0;1;60.0;2021-12-01;0.0;1973.0;234.61;0;34;AMO;6219.61;2.1222138806243365;199.95;59.0;2;INACTIF;469.22;1.0;1;14311.210000000001;2017-01-26;2017Q1
a065902;58.0;73.0;39.0;1;82.0;2021-12-01;0.0;6296.0;140.7;0;72;AMO;5091.44;2.181241168346333;0.0;34.0;39;INDEPENDANT;5487.299999999999;0.9278588741275309;1;10271.099999999999;2019-02-15;2019Q1
a065903;57.0;73.0;40.0;1;55.0;2021-12-01;0.0;1217.0;175.43;0;72;AMO;6107.07;2.140481330820168;0.0;33.0;40;SALARIE;7017.200000000001;0.8703001197058654;1;12806.390000000001;2019-03-17;2019Q1
a065904;24.0;73.0;40.0;1;60.0;2021-12-01;0.0;2012.0;96.44;0;72;AMO;3655.01;2.1806979135833386;0.0;33.0;40;INACTIF;3857.6;0.9474828909166322;1;7040.12;2019-03-17;2019Q1
a065905;48.0;69.0;15.0;1;52.0;2021-12-01;0.0;1788.0;238.99;0;46;AMO;4000.0;2.0693738024429376;2765.41;54.0;15;SALARIE;3584.8500000000004;1.0;1;16490.31;2017-06-25;2017Q2
a065906;63.0;73.0;41.0;1;70.0;2021-12-01;0.0;2251.0;271.46;0;72;AMO;10620.46;2.181241168346333;0.0;32.0;41;SALARIE;11129.859999999999;0.9542312302221232;1;19816.579999999998;2019-04-16;2019Q2
a065907;35.0;38.0;5.0;1;64.0;2021-12-01;0.0;1770.0;103.96;0;36;AMO;592.52;2.5257150965938346;0.0;33.0;5;INACTIF;519.8;1.0;1;3950.4799999999996;2019-03-17;2019Q1
a065908;37.0;74.0;42.0;1;87.0;2021-12-01;0.0;1097.0;226.77;0;72;AMO;8786.31;2.181241168346333;0.0;32.0;42;INDEPENDANT;9524.34;0.9225111661280466;1;16780.98;2019-04-16;2019Q2
a065909;25.0;38.0;7.0;1;56.0;2021-12-01;0.0;1300.0;93.2;0;36;AMO;621.11;1.922753836153647;0.0;31.0;7;SALARIE;652.4;0.9520386266094422;1;3541.6;2019-05-16;2019Q2
a065910;42.0;49.0;17.0;1;46.0;2021-12-01;0.0;3383.0;169.53;0;48;AMO;2788.31;2.1981003597008844;0.0;32.0;17;SALARIE;2882.01;0.9674879684664521;1;8306.97;2019-04-16;2019Q2
a065911;58.0;61.0;29.0;1;64.0;2021-12-01;0.0;1657.0;401.09;0;60;AMO;10552.07;2.1222138806243365;0.0;32.0;29;INACTIF;11631.609999999999;0.9071891165539423;1;24466.489999999998;2019-04-16;2019Q2
a065912;56.0;73.0;42.0;1;55.0;2021-12-01;0.0;1361.0;198.63;0;72;AMO;7696.05;2.181241168346333;0.0;31.0;42;SALARIE;8342.46;0.9225156608482391;1;14499.99;2019-05-16;2019Q2
a065913;34.0;73.0;41.0;1;46.0;2021-12-01;0.0;4403.0;148.81;0;72;AMO;5891.39;2.181241168346333;0.0;32.0;41;SALARIE;6101.21;0.9656101002915816;1;10863.130000000001;2019-04-16;2019Q2
a065914;56.0;61.0;30.0;1;46.0;2021-12-01;0.0;2651.0;195.01;0;60;AMO;5740.14;2.1222138806243365;0.0;31.0;30;SALARIE;5850.299999999999;0.9811701964001848;1;11895.609999999999;2019-05-16;2019Q2
a065915;64.0;37.0;6.0;1;23.0;2021-12-01;0.0;632.0;124.26;0;36;AMO;711.65;1.9220971054636848;0.0;31.0;6;INDEPENDANT;745.5600000000001;0.9545174097322817;1;4597.62;2019-05-16;2019Q2
a065916;32.0;72.0;2.0;1;52.0;2021-12-01;0.0;2490.0;394.84;0;31;AMO;14192.01;2.1222138806243365;137.54;70.0;2;SALARIE;789.68;1.0;1;28428.48;2016-03-02;2016Q1
a065917;45.0;73.0;2.0;1;56.0;2021-12-01;0.0;2600.0;208.69;0;30;AMO;9839.26;2.1919649411378694;201.0;71.0;2;SALARIE;417.38;1.0;1;15234.369999999999;2016-02-01;2016Q1
a065918;51.0;37.0;2.0;1;56.0;2021-12-01;0.0;1355.0;33.96;0;31;AMO;198.93;2.5644579320992604;30.06;35.0;2;SALARIE;67.92;1.0;1;1256.52;2019-01-16;2019Q1
a065919;36.0;73.0;43.0;1;60.0;2021-12-01;0.0;742.0;147.06;0;72;AMO;5529.15;2.140481330820168;0.0;30.0;43;INACTIF;6323.58;0.8743702143406108;1;10735.380000000001;2019-06-15;2019Q2
a065920;25.0;64.0;35.0;1;60.0;2021-12-01;0.0;1550.0;322.17;0;63;AMO;10116.66;2.1222138806243365;0.0;29.0;35;INACTIF;11275.95;0.8971891503598366;1;20618.88;2019-07-15;2019Q3
a065921;53.0;73.0;43.0;1;52.0;2021-12-01;0.0;2300.0;51.57;0;72;AMO;6827.0;2.0865871587446136;1328.22;30.0;43;SALARIE;2217.51;1.0;1;3764.61;2019-06-15;2019Q2
a065922;25.0;46.0;16.0;1;56.0;2021-12-01;0.0;1600.0;50.52;0;45;AMO;5000.0;2.1074549414022177;395.24;30.0;16;SALARIE;808.32;1.0;1;2323.92;2019-06-15;2019Q2
a065923;49.0;62.0;1.0;1;31.0;2021-12-01;0.0;4000.0;275.23;0;29;AMO;8845.84;2.1222138806243365;0.59;61.0;1;SALARIE;275.23;1.0;1;17064.260000000002;2016-11-27;2016Q4
a065924;53.0;36.0;9.0;1;53.0;2021-12-01;0.0;3129.0;206.96;0;36;AMO;2049.25;1.9224254383572452;0.0;27.0;9;SALARIE;1862.64;1.0;1;7450.56;2019-09-13;2019Q3
a065925;57.0;36.0;8.0;1;55.0;2021-12-01;0.0;1386.0;103.39;0;36;AMO;926.03;1.6731862016994379;0.0;28.0;8;SALARIE;827.12;1.0;1;3722.04;2019-08-14;2019Q3
a065926;55.0;61.0;1.0;1;47.0;2021-12-01;0.0;3156.0;68.37;0;28;AMO;2399.65;2.161812339037364;68.24;60.0;1;SALARIE;68.37;1.0;1;4170.570000000001;2016-12-27;2016Q4
a065927;27.0;73.0;45.0;1;54.0;2021-12-01;0.0;501.0;145.14;0;72;AMO;5571.22;2.140481330820168;0.0;28.0;45;SALARIE;6531.299999999999;0.8530032305972779;1;10595.22;2019-08-14;2019Q3
a065928;39.0;49.0;22.0;1;46.0;2021-12-01;0.0;4042.0;501.13;0;48;AMO;9977.98;2.037818951012209;0.0;27.0;22;SALARIE;11024.86;0.9050436921647984;1;24555.37;2019-09-13;2019Q3
a065929;33.0;72.0;44.0;1;55.0;2021-12-01;0.0;2350.0;344.14;0;71;AMO;349.26;2.0693738024429376;11992.47;28.0;44;SALARIE;15142.16;0.02306540150150309;1;24778.079999999998;2019-08-14;2019Q3
a065930;71.0;73.0;1.0;1;70.0;2021-12-01;0.0;1448.0;80.6;0;27;AMO;4061.25;2.1806979135833386;80.33;72.0;1;SALARIE;80.6;1.0;1;5883.799999999999;2016-01-02;2016Q1
a065931;47.0;73.0;47.0;1;31.0;2021-12-01;0.0;1819.0;290.38;0;72;AMO;12835.28;2.1806979135833386;0.0;26.0;47;SALARIE;13647.86;0.9404609953501868;1;21197.739999999998;2019-10-13;2019Q4
a065932;41.0;61.0;34.0;1;52.0;2021-12-01;0.0;1744.0;47.69;0;60;AMO;1676.7;2.1222138806243365;0.0;27.0;34;SALARIE;1621.46;1.0;1;2909.0899999999997;2019-09-13;2019Q3
a065933;27.0;49.0;23.0;1;87.0;2021-12-01;0.0;0.0;142.67;0;48;AMO;4000.0;2.1207603535225656;3008.47;26.0;23;INDEPENDANT;3281.41;1.0;1;6990.829999999999;2019-10-13;2019Q4
a065934;51.0;37.0;11.0;1;52.0;2021-12-01;0.0;1792.0;79.06;0;36;AMO;737.77;2.0440680443502757;0.0;26.0;11;SALARIE;869.6600000000001;0.8483430306096634;1;2925.2200000000003;2019-10-13;2019Q4
a065935;55.0;61.0;1.0;1;64.0;2021-12-01;0.0;2300.0;169.7;0;26;AMO;6327.57;2.1464033821674446;0.41;60.0;1;INACTIF;169.7;1.0;1;10351.699999999999;2016-12-27;2016Q4
a065936;24.0;73.0;50.0;1;55.0;2021-12-01;0.0;1089.0;150.78;0;72;AMO;6512.33;2.089949533183719;0.0;23.0;50;SALARIE;7539.0;0.8638188088605916;1;11006.94;2020-01-11;2020Q1
a065937;48.0;62.0;37.0;1;46.0;2021-12-01;0.0;1961.0;161.38;0;60;AMO;5622.21;2.1089536112227965;0.0;25.0;37;SALARIE;5971.0599999999995;0.9415765374992046;1;10005.56;2019-11-12;2019Q4
a065938;33.0;61.0;36.0;1;60.0;2021-12-01;0.0;2000.0;115.41;0;60;AMO;3897.96;2.1464033821674446;0.0;25.0;36;INACTIF;4154.76;0.9381913756751292;1;7040.01;2019-11-12;2019Q4
a065939;29.0;60.0;35.0;1;54.0;2021-12-01;0.0;1327.0;145.31;0;59;AMO;4797.48;2.120135864274208;0.0;25.0;35;SALARIE;5085.85;0.9432995467817571;1;8718.6;2019-11-12;2019Q4
a065940;31.0;62.0;37.0;1;46.0;2021-12-01;0.0;2689.0;71.27;0;60;AMO;2216.25;2.109167168945898;0.0;25.0;37;SALARIE;2636.99;0.8404468731394508;1;4418.74;2019-11-12;2019Q4
a065941;53.0;49.0;24.0;1;60.0;2021-12-01;0.0;1772.0;65.76;0;48;AMO;1581.12;2.0943923733232714;0.0;25.0;24;INACTIF;1578.2400000000002;1.0;1;3222.2400000000002;2019-11-12;2019Q4
a065942;27.0;49.0;25.0;1;45.0;2021-12-01;0.0;1664.0;139.93;0;48;AMO;3364.3899999999994;2.0943923733232714;0.0;24.0;25;SALARIE;3498.25;0.9617351532909311;1;6856.570000000001;2019-12-12;2019Q4
a065943;63.0;73.0;49.0;1;70.0;2021-12-01;0.0;2729.0;49.38;0;72;AMO;2210.12;2.1637006235176;0.0;24.0;49;SALARIE;2419.6200000000003;0.9134161562559409;1;3604.7400000000002;2019-12-12;2019Q4
a065944;23.0;50.0;25.0;1;55.0;2021-12-01;0.0;2321.0;152.61;0;48;AMO;3257.56;2.1713577746406014;0.0;25.0;25;SALARIE;3815.2500000000005;0.8538260926544786;1;7630.500000000001;2019-11-12;2019Q4
a065945;34.0;74.0;51.0;1;31.0;2021-12-01;0.0;1480.0;55.56;0;72;AMO;2000.0;2.1637006235176;2517.19;23.0;51;SALARIE;2833.56;0.7058258868702268;1;4111.4400000000005;2020-01-11;2020Q1
a065946;53.0;73.0;49.0;1;48.0;2021-12-01;0.0;1462.0;436.27;0;72;AMO;19714.93;2.1643595702661584;0.0;24.0;49;SALARIE;21377.23;0.9222396914848182;1;31847.71;2019-12-12;2019Q4
a065947;62.0;61.0;37.0;1;46.0;2021-12-01;0.0;3267.0;390.02;0;60;AMO;13574.03;2.1806073626269216;0.0;24.0;37;SALARIE;14430.74;0.9406329820923945;1;23791.219999999998;2019-12-12;2019Q4
a065948;63.0;62.0;39.0;1;64.0;2021-12-01;0.0;2332.0;568.07;0;60;AMO;20912.48;2.134880057816211;0.0;23.0;39;INACTIF;22154.730000000003;0.9439284522988994;1;35220.340000000004;2020-01-11;2020Q1
a065949;36.0;73.0;50.0;1;56.0;2021-12-01;0.0;1112.0;261.73;0;72;AMO;11170.13;2.140481330820168;0.0;23.0;50;SALARIE;13086.5;0.8535613036335153;1;19106.29;2020-01-11;2020Q1
a065950;27.0;37.0;2.0;1;87.0;2021-12-01;0.0;0.0;222.68;0;24;AMO;2837.27;2.1806073626269216;8.06;35.0;2;INDEPENDANT;445.36;1.0;1;8239.16;2019-01-16;2019Q1
a065951;51.0;49.0;26.0;1;82.0;2021-12-01;0.0;3237.0;157.1;0;48;AMO;3480.02;2.523252271193636;0.0;23.0;26;INDEPENDANT;4084.6;0.8519855065367478;1;7697.9;2020-01-11;2020Q1
a065952;31.0;73.0;51.0;1;64.0;2021-12-01;0.0;1958.0;158.8;0;72;AMO;6917.49;2.140481330820168;0.0;22.0;51;INACTIF;8098.8;0.8541376500222254;1;11592.400000000001;2020-02-10;2020Q1
a065953;25.0;37.0;1.0;1;60.0;2021-12-01;0.0;1279.0;110.35;0;21;AMO;1798.74;2.4978229475435363;0.67;36.0;1;INACTIF;110.35;1.0;1;4082.95;2018-12-17;2018Q4
a065954;47.0;61.0;1.0;1;52.0;2021-12-01;0.0;2377.0;50.21;0;22;AMO;2097.21;2.132456998689637;0.15;60.0;1;SALARIE;50.21;1.0;1;3062.81;2016-12-27;2016Q4
a065955;50.0;73.0;53.0;1;47.0;2021-12-01;0.0;2437.0;222.9;0;72;AMO;9935.93;2.111722919148025;0.0;20.0;53;SALARIE;11813.7;0.8410514910654578;1;16271.7;2020-04-10;2020Q2
a065956;26.0;49.0;26.0;1;60.0;2021-12-01;0.0;2065.0;311.34;0;48;AMO;7611.2;2.0611013108269853;0.0;23.0;26;INACTIF;8094.839999999999;0.9402532971621429;1;15255.659999999998;2020-01-11;2020Q1
a065957;36.0;61.0;39.0;1;52.0;2021-12-01;0.0;1670.0;56.83;0;60;AMO;1982.92;2.092176740447509;0.0;22.0;39;SALARIE;2216.37;0.8946701137445463;1;3466.63;2020-02-10;2020Q1
a065958;52.0;49.0;1.0;2;90.0;2021-12-01;0.0;0.0;41.96;0;18;AMO;1289.19;2.1679195714302075;0.1;48.0;1;AUTRE;41.96;1.0;1;2056.04;2017-12-22;2017Q4
a065959;55.0;73.0;51.0;1;52.0;2021-12-01;0.0;2101.0;255.71;0;72;AMO;12667.15;2.058948414874854;0.0;22.0;51;SALARIE;13041.210000000001;0.9713170787066536;1;18666.83;2020-02-10;2020Q1
a065960;48.0;72.0;50.0;1;60.0;2021-12-01;0.0;3099.0;410.44;0;71;AMO;19359.77;2.132456998689637;0.0;22.0;50;INACTIF;20522.0;0.9433666309326576;1;29551.68;2020-02-10;2020Q1
a065961;50.0;61.0;42.0;1;56.0;2021-12-01;0.0;1762.0;215.75;0;60;AMO;7870.87;2.132456998689637;0.0;19.0;42;SALARIE;9061.5;0.868605639242951;1;13160.75;2020-05-10;2020Q2
a065962;35.0;73.0;51.0;1;56.0;2021-12-01;0.0;2081.0;114.42;0;72;AMO;5947.0;2.1806979135833386;4200.38;22.0;51;SALARIE;5835.42;1.0;1;8352.66;2020-02-10;2020Q1
a065963;61.0;49.0;27.0;1;47.0;2021-12-01;0.0;4572.0;147.93;0;48;AMO;3616.5;2.0611013108269853;0.0;22.0;27;SALARIE;3994.11;0.9054582873280906;1;7248.570000000001;2020-02-10;2020Q1
a065964;41.0;61.0;1.0;1;60.0;2021-12-01;0.0;2403.0;245.03;0;22;AMO;9432.0;2.1424644598611797;0.55;60.0;1;INACTIF;245.03;1.0;1;14946.83;2016-12-27;2016Q4
