ID,AGE_CLI,B_MAT,B_RESMAT,CLASSACT,CSP,DARRET,E_OFF,MREVTOT,MTECH,NBIMP,NB_ECH,produit,RA,Tx,EAD,AGE_PRET,HORIZON_RES,CF_CAP_OBS,ER_obs,FLAG_ER,EAD_POST,Tx_bin,B_RESMAT_bin,AGE_PRET_BIN
a074397,26.0,3.0,2.0,1,Inconnu,2022-04-01,0.0,0.0,42.73,0,4,AMO,42.73,2.1806979135833386,48.96,1.0,2,42.73,0.8727532679738561,1,6.230000000000004,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074398,57.0,3.0,3.0,1,36.0,2022-04-01,0.0,12000.0,447.89,0,4,AMO,829.93,2.1806979135833386,895.78,0.0,3,829.93,0.926488646765947,1,65.85000000000002,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a074400,26.0,11.0,9.0,1,22.0,2022-04-01,0.0,2500.0,36.41,0,10,AMO,200.0,2.7328687484981726,257.48,2.0,9,200.0,0.7767593599502873,1,57.48000000000002,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a074421,22.0,50.0,39.0,1,60.0,2022-04-01,0.0,1155.0,105.3,0,48,AMO,2000.0,2.087598671486176,2941.81,11.0,39,2000.0,0.6798535595432744,1,941.81,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074423,35.0,86.0,75.0,1,60.0,2022-04-01,0.0,1502.0,284.75,0,84,AMO,0.0,2.2075700461605074,0.0,11.0,75,0.0,,0,0.0,"(2.181, 2.256]","(55.2, 82.8]",0-12
a074460,55.0,62.0,59.0,1,46.0,2022-04-01,0.0,10677.0,181.33,0,60,AMO,409.78,2.1821448559394176,8413.23,3.0,59,409.78,0.04870662040619358,1,8003.45,"(2.181, 2.256]","(55.2, 82.8]",0-12
a074480,22.0,38.0,24.0,1,21.0,2022-04-01,0.0,521.0,113.22,0,36,AMO,123.19,2.2893689899931404,2229.64,14.0,24,123.19,0.05525107192192462,1,2106.45,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a074487,27.0,73.0,60.0,1,87.0,2022-04-01,0.0,1482.0,221.25,2,72,AMO,489.49,2.0797835094219606,12585.73,13.0,60,489.49,0.03889245995266068,1,12096.24,"(-1.501, 2.094]","(55.2, 82.8]",12-36
a074488,50.0,49.0,38.0,2,90.0,2022-04-01,0.0,0.0,120.34,0,48,AMO,1000.0,2.046542484629586,3968.98,11.0,38,1000.0,0.251953902513996,1,2968.98,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074501,44.0,61.0,52.0,1,23.0,2022-04-01,0.0,15985.0,282.66,0,60,AMO,2679.24,2.035293917181257,11504.38,9.0,52,2679.24,0.2328886910898284,1,8825.14,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a074502,51.0,61.0,52.0,1,56.0,2022-04-01,0.0,1650.0,215.04,0,60,AMO,2486.34,2.1806979135833386,9895.71,9.0,52,2486.34,0.2512543314224043,1,7409.369999999999,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074503,55.0,62.0,52.0,1,60.0,2022-04-01,0.0,1613.0,183.06,0,60,AMO,0.0,2.1394861700873546,8040.6,10.0,52,0.0,0.0,0,8040.6,"(2.094, 2.181]","(27.6, 55.2]",0-12
a074515,40.0,62.0,56.0,1,60.0,2022-04-01,0.0,1627.0,159.38,0,60,AMO,170.0,2.058708442390453,7612.57,6.0,56,170.0,0.022331485950211297,1,7442.57,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a074537,74.0,72.0,14.0,1,70.0,2022-05-01,0.0,1400.0,42.43,0,72,AMO,100.0,2.300304520880929,484.87,58.0,14,100.0,0.20624084806236723,1,384.87,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a074558,66.0,60.0,17.0,1,52.0,2022-05-01,0.0,2642.0,138.88,0,60,AMO,150.72,2.229650450982495,2167.31,43.0,17,150.72,0.0695424281713276,1,2016.59,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a074572,31.0,60.0,29.0,1,52.0,2022-05-01,0.0,1984.0,351.83,2,60,AMO,450.0,2.1806073626269216,10053.02,31.0,29,450.0,0.04476266833250108,1,9603.02,"(2.094, 2.181]","(27.6, 55.2]",12-36
a074580,59.0,72.0,42.0,1,52.0,2022-05-01,0.0,2142.0,136.18,0,72,AMO,5000.0,1.9698218474999636,5301.0,30.0,42,5000.0,0.9432182607055273,1,301.0,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a074634,70.0,145.0,61.0,1,70.0,2022-05-01,0.0,4941.0,203.2,0,144,AMO,265.35,2.224275807083729,8355.13,84.0,61,265.35,0.03175893133918922,1,8089.779999999999,"(2.181, 2.256]","(55.2, 82.8]",60-120
a074652,64.0,121.0,74.0,1,70.0,2022-05-01,0.0,1193.0,209.66,0,120,AMO,3000.0,2.2015678796593674,13334.1,47.0,74,3000.0,0.22498706324386347,1,10334.1,"(2.181, 2.256]","(55.2, 82.8]",36-60
a074672,73.0,97.0,77.0,1,70.0,2022-05-01,0.0,2383.0,272.91,0,96,AMO,0.0,2.158964610144798,0.0,20.0,77,0.0,,0,0.0,"(2.094, 2.181]","(55.2, 82.8]",12-36
a074675,63.0,157.0,145.0,1,70.0,2022-05-01,0.0,1418.0,191.17,0,156,AMO,5000.0,2.149334769562251,21218.01,12.0,145,5000.0,0.23564886622260997,1,16218.009999999998,"(2.094, 2.181]","(138.0, 165.6]",0-12
a074690,62.0,157.0,154.0,1,70.0,2022-05-01,0.0,2223.0,369.1,0,156,AMO,20000.0,2.1304275335968486,37359.97,3.0,154,20000.0,0.5353323356523038,1,17359.97,"(2.094, 2.181]","(138.0, 165.6]",0-12
a074694,44.0,36.0,16.0,1,52.0,2022-05-01,0.0,1027.0,46.06,0,36,AMO,240.0,2.229650450982495,692.65,20.0,16,240.0,0.34649534396881543,1,452.65,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a074709,51.0,156.0,61.0,1,60.0,2022-05-01,0.0,1578.0,156.91,0,156,AMO,172.5,2.1901958771670005,6734.76,95.0,61,172.5,0.025613384886766566,1,6562.26,"(2.181, 2.256]","(55.2, 82.8]",60-120
a074713,53.0,120.0,33.0,1,46.0,2022-05-01,0.0,5167.0,334.82,0,120,AMO,726.8,2.413071581641454,9008.64,87.0,33,726.8,0.0806781045751634,1,8281.84,"(2.256, 2.786]","(27.6, 55.2]",60-120
a074718,53.0,71.0,9.0,1,47.0,2022-05-01,0.0,2684.0,653.22,0,71,AMO,703.25,2.033898937985256,5391.58,62.0,9,703.25,0.13043486324973386,1,4688.33,"(-1.501, 2.094]","(-0.276, 27.6]",60-120
a074774,30.0,61.0,19.0,1,56.0,2022-05-01,0.0,1543.0,143.67,0,60,AMO,800.0,2.064665847571668,2065.55,42.0,19,800.0,0.3873060443949553,1,1265.5500000000002,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a074797,27.0,73.0,35.0,1,55.0,2022-05-01,0.0,1313.0,260.72,0,72,AMO,544.0,2.181241168346333,8255.71,38.0,35,544.0,0.06589378745135185,1,7711.709999999999,"(2.181, 2.256]","(27.6, 55.2]",36-60
a074801,63.0,61.0,24.0,1,60.0,2022-05-01,0.0,2293.0,320.35,0,60,AMO,2000.0,2.1222138806243365,5936.55,37.0,24,2000.0,0.33689600862453783,1,3936.55,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a074805,32.0,61.0,24.0,1,56.0,2022-05-01,0.0,1128.0,75.4,0,60,AMO,110.0,2.543362098107756,1512.85,37.0,24,110.0,0.0727104471692501,1,1402.85,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a074835,53.0,72.0,31.0,1,60.0,2022-05-01,0.0,17910.0,37.91,0,61,AMO,400.0,2.2105403059763375,1058.75,41.0,31,400.0,0.3778040141676505,1,658.75,"(2.181, 2.256]","(27.6, 55.2]",36-60
a074843,28.0,73.0,46.0,1,56.0,2022-05-01,0.0,1407.0,311.16,0,72,AMO,676.69,2.089949533183719,12279.41,27.0,46,676.69,0.05510769654242346,1,11602.72,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a074861,52.0,62.0,34.0,1,60.0,2022-05-01,0.0,1464.0,264.17,0,60,AMO,275.0,2.132456998689637,7877.25,28.0,34,275.0,0.034910660446221715,1,7602.25,"(2.094, 2.181]","(27.6, 55.2]",12-36
a074875,27.0,60.0,41.0,1,53.0,2022-05-01,0.0,1400.0,356.05,0,60,AMO,385.42,2.132456998689637,12625.58,19.0,41,385.42,0.03052691440710051,1,12240.16,"(2.094, 2.181]","(27.6, 55.2]",12-36
a074892,32.0,62.0,40.0,1,53.0,2022-05-01,0.0,1127.0,57.44,0,60,AMO,1000.0,2.132456998689637,2084.01,22.0,40,1000.0,0.4798441466211774,1,1084.0100000000002,"(2.094, 2.181]","(27.6, 55.2]",12-36
a074894,44.0,63.0,43.0,1,52.0,2022-05-01,0.0,1800.0,85.28,0,60,AMO,92.28,2.111722919148025,3090.71,20.0,43,92.28,0.029857217273700866,1,2998.43,"(2.094, 2.181]","(27.6, 55.2]",12-36
a074923,46.0,38.0,18.0,1,55.0,2022-05-01,0.0,2428.0,52.88,0,36,AMO,500.0,1.6740595391905302,818.63,20.0,18,500.0,0.610776541294602,1,318.63,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a074936,54.0,61.0,6.0,1,55.0,2022-05-01,0.0,1411.0,307.88,0,60,AMO,0.0,2.2721015558374824,0.0,55.0,6,0.0,,0,0.0,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a074953,47.0,144.0,37.0,1,52.0,2022-05-01,0.0,2408.0,339.2,0,144,AMO,637.23,2.441163165734755,10970.67,107.0,37,637.23,0.058084875399588176,1,10333.44,"(2.256, 2.786]","(27.6, 55.2]",60-120
a074954,61.0,144.0,38.0,1,53.0,2022-05-01,0.0,3061.0,917.59,0,144,AMO,930.0,2.438669733861659,25839.89,106.0,38,930.0,0.035990865286191234,1,24909.89,"(2.256, 2.786]","(27.6, 55.2]",60-120
a074958,72.0,168.0,68.0,1,70.0,2022-05-01,0.0,1500.0,682.04,0,168,AMO,889.0,2.2331972528573862,39896.71,100.0,68,889.0,0.02228253908655626,1,39007.71,"(2.181, 2.256]","(55.2, 82.8]",60-120
a074962,54.0,144.0,55.0,1,45.0,2022-05-01,0.0,4800.0,876.93,0,144,AMO,912.95,2.4505107236581365,37442.43,89.0,55,912.95,0.024382765755320904,1,36529.48,"(2.256, 2.786]","(27.6, 55.2]",60-120
a074963,50.0,144.0,60.0,1,52.0,2022-05-01,0.0,0.0,743.9,0,144,AMO,759.8,2.351197116431136,33175.51,84.0,60,759.8,0.022902436164508093,1,32415.710000000003,"(2.256, 2.786]","(55.2, 82.8]",60-120
a074967,50.0,144.0,68.0,1,52.0,2022-05-01,0.0,2200.0,196.15,0,144,AMO,6000.0,2.279812777351044,11131.05,76.0,68,6000.0,0.539032705809425,1,5131.049999999999,"(2.256, 2.786]","(55.2, 82.8]",60-120
a074970,55.0,108.0,37.0,1,45.0,2022-05-01,0.0,4085.0,601.63,0,108,AMO,632.42,2.2366354272017874,18104.32,71.0,37,632.42,0.03493199413178733,1,17471.9,"(2.181, 2.256]","(27.6, 55.2]",60-120
a074974,43.0,109.0,40.0,1,60.0,2022-05-01,0.0,1854.0,312.07,0,108,AMO,367.94,2.2211506145441815,10349.21,69.0,40,367.94,0.03555247212106045,1,9981.269999999999,"(2.181, 2.256]","(27.6, 55.2]",60-120
a074975,50.0,121.0,54.0,1,54.0,2022-05-01,0.0,2484.0,386.64,0,120,AMO,417.13,2.2007034267270464,18666.39,67.0,54,417.13,0.022346581208257194,1,18249.26,"(2.181, 2.256]","(27.6, 55.2]",60-120
a074988,50.0,144.0,85.0,1,55.0,2022-05-01,0.0,1620.0,610.9,0,144,AMO,10000.0,2.21290197359197,35260.22,59.0,85,10000.0,0.28360571771815374,1,25260.22,"(2.181, 2.256]","(82.8, 110.4]",36-60
a075002,53.0,144.0,96.0,1,36.0,2022-05-01,0.0,0.0,520.28,0,144,AMO,576.21,2.241466756962495,39884.91,48.0,96,576.21,0.014446817104513962,1,39308.700000000004,"(2.181, 2.256]","(82.8, 110.4]",36-60
a075005,49.0,145.0,98.0,1,46.0,2022-05-01,0.0,2057.0,298.75,0,144,AMO,312.77,2.1766936096248664,20506.74,47.0,98,312.77,0.015252058591467974,1,20193.97,"(2.094, 2.181]","(82.8, 110.4]",36-60
a075007,60.0,181.0,141.0,1,48.0,2022-05-01,0.0,2358.0,508.31,0,180,AMO,15000.0,2.0682015897397874,57686.9,40.0,141,15000.0,0.2600243729512246,1,42686.9,"(-1.501, 2.094]","(138.0, 165.6]",36-60
a075019,41.0,145.0,108.0,1,56.0,2022-05-01,0.0,3587.0,399.81,0,144,AMO,864.37,2.1466975997497784,31822.17,37.0,108,864.37,0.02716250965914644,1,30957.8,"(2.094, 2.181]","(82.8, 110.4]",36-60
a075038,56.0,121.0,95.0,1,21.0,2022-05-01,0.0,2759.0,350.0,0,114,AMO,10000.0,2.0816083642954726,28395.42,26.0,95,10000.0,0.3521694695834751,1,18395.42,"(-1.501, 2.094]","(82.8, 110.4]",12-36
a075056,68.0,144.0,143.0,1,70.0,2022-05-01,0.0,1416.0,270.03,0,144,AMO,4500.0,2.0417038976395356,25224.52,1.0,143,4500.0,0.17839784463688507,1,20724.52,"(-1.501, 2.094]","(138.0, 165.6]",0-12
a075086,66.0,84.0,22.0,1,60.0,2022-05-01,0.0,1870.0,229.41,0,84,AMO,2500.0,2.3391636061377232,3379.6,62.0,22,2500.0,0.7397325127233992,1,879.5999999999999,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a075093,60.0,96.0,31.0,1,22.0,2022-05-01,0.0,157.0,209.46,0,96,AMO,500.0,2.254271642305388,5500.48,65.0,31,500.0,0.09090115771714469,1,5000.48,"(2.181, 2.256]","(27.6, 55.2]",60-120
a075117,48.0,61.0,3.0,1,56.0,2022-05-01,0.0,2149.0,194.88,0,60,AMO,416.6,2.229650450982495,542.74,58.0,3,416.6,0.7675866897593692,1,126.13999999999999,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a075129,80.0,60.0,2.0,1,70.0,2022-05-01,0.0,930.0,74.8,0,58,AMO,0.0,2.171912831889951,2.32,58.0,2,0.0,0.0,0,2.32,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a075134,41.0,73.0,3.0,1,22.0,2022-05-01,0.0,4000.0,474.6,0,56,AMO,0.0,2.2593654994071057,551.05,70.0,3,0.0,0.0,0,551.05,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a075168,63.0,84.0,42.0,1,70.0,2022-05-01,0.0,4000.0,83.34,0,84,AMO,258.26,2.3285309397672487,2803.22,42.0,42,258.26,0.09212976505590001,1,2544.96,"(2.256, 2.786]","(27.6, 55.2]",36-60
a075180,36.0,73.0,26.0,1,60.0,2022-05-01,0.0,2141.0,107.91,0,72,AMO,1000.0,2.1806073626269216,2522.55,47.0,26,1000.0,0.39642425323581293,1,1522.5500000000002,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a075185,63.0,49.0,2.0,1,31.0,2022-05-01,0.0,1967.0,316.18,0,48,AMO,-686.55,2.0371891877716086,1.13,47.0,2,-686.55,0.0,0,687.68,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a075231,30.0,185.0,146.0,1,46.0,2022-05-01,0.0,2153.0,202.07,0,180,AMO,327.55,2.0837652646061153,20603.09,39.0,146,327.55,0.015898100721784936,1,20275.54,"(-1.501, 2.094]","(138.0, 165.6]",36-60
a075244,61.0,49.0,6.0,1,54.0,2022-05-01,0.0,864.0,158.9,0,47,AMO,0.0,2.162946366655249,875.17,43.0,6,0.0,0.0,0,875.17,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a075277,44.0,48.0,9.0,1,53.0,2022-05-01,0.0,2305.0,312.77,0,48,AMO,500.0,1.9698218474999636,2780.61,39.0,9,500.0,0.17981665893455032,1,2280.61,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a075306,72.0,37.0,2.0,1,70.0,2022-05-01,0.0,1852.0,221.54,0,36,AMO,-420.0,2.0722904553405024,0.98,35.0,2,-420.0,0.0,0,420.98,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a075318,65.0,185.0,152.0,1,70.0,2022-05-01,0.0,950.0,97.79,0,180,AMO,6000.0,2.0837652646061153,9230.05,33.0,152,6000.0,0.6500506497797954,1,3230.0499999999993,"(-1.501, 2.094]","(138.0, 165.6]",12-36
a075333,39.0,49.0,13.0,1,56.0,2022-05-01,0.0,2341.0,117.23,0,43,AMO,500.0,2.162946366655249,1305.05,36.0,13,500.0,0.3831270832535152,1,805.05,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a075364,37.0,54.0,24.0,1,42.0,2022-05-01,0.0,2747.0,74.99,0,54,AMO,750.0,2.221893008671636,1475.15,30.0,24,750.0,0.5084228722502796,1,725.1500000000001,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a075386,50.0,120.0,90.0,1,48.0,2022-05-01,0.0,3200.0,111.1,0,120,AMO,758.96,2.2484978380802496,8034.46,30.0,90,758.96,0.09446310019590613,1,7275.5,"(2.181, 2.256]","(82.8, 110.4]",12-36
a075429,70.0,149.0,124.0,1,23.0,2022-05-01,0.0,2668.0,178.86,0,144,AMO,580.34,2.1811507306002036,15319.55,25.0,124,580.34,0.037882313775535185,1,14739.21,"(2.181, 2.256]","(110.4, 138.0]",12-36
a075454,37.0,60.0,37.0,1,36.0,2022-05-01,0.0,6967.0,340.64,2,60,AMO,763.33,2.049248534402984,12073.65,23.0,37,763.33,0.0632228033776033,1,11310.32,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a075477,53.0,61.0,40.0,1,36.0,2022-05-01,0.0,8875.0,559.5,0,60,AMO,1212.52,2.049248534402984,19348.22,21.0,40,1212.52,0.0626682971353437,1,18135.7,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a075491,41.0,37.0,16.0,1,55.0,2022-05-01,0.0,1482.0,100.06,0,36,AMO,321.0,2.221893008671636,1472.69,21.0,16,321.0,0.21796847944917125,1,1151.69,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a075504,43.0,49.0,16.0,1,60.0,2022-05-01,0.0,2845.0,279.95,0,34,AMO,2500.0,1.9698218474999636,3743.08,33.0,16,2500.0,0.6678991632559282,1,1243.08,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a075508,67.0,25.0,6.0,1,70.0,2022-05-01,0.0,1920.0,185.08,0,24,AMO,203.22,2.501906648619549,752.9,19.0,6,203.22,0.26991632354894407,1,549.68,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a075535,61.0,185.0,166.0,1,60.0,2022-05-01,0.0,1200.0,183.4,0,180,AMO,376.02,2.234159278580605,18728.37,19.0,166,376.02,0.020077561474917464,1,18352.35,"(2.181, 2.256]","(165.6, 193.2]",12-36
a075555,30.0,21.0,4.0,1,60.0,2022-05-01,0.0,2580.0,83.33,0,20,AMO,250.0,2.1806979135833386,250.0,17.0,4,250.0,1.0,1,0.0,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a075575,54.0,61.0,43.0,1,52.0,2022-05-01,0.0,1766.0,169.33,0,60,AMO,183.24,2.035926673873504,5718.74,18.0,43,183.24,0.032042023242882176,1,5535.5,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a075598,42.0,73.0,56.0,1,60.0,2022-05-01,0.0,1476.0,36.18,0,72,AR,-25.560000000000002,2.1183619183445366,0.0,17.0,56,-25.560000000000002,0.0,0,25.560000000000002,"(2.094, 2.181]","(55.2, 82.8]",12-36
a075605,72.0,74.0,59.0,1,70.0,2022-05-01,0.0,2219.0,275.59,0,72,AMO,2000.0,2.19513107574067,10728.18,15.0,59,2000.0,0.18642491084228638,1,8728.18,"(2.181, 2.256]","(55.2, 82.8]",12-36
a075610,49.0,61.0,44.0,1,46.0,2022-05-01,0.0,3313.0,164.68,0,60,AMO,3000.0,2.0722904553405024,3038.79,17.0,44,3000.0,0.9872350507932434,1,38.789999999999964,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a075613,57.0,73.0,56.0,1,54.0,2022-05-01,0.0,1247.0,269.75,1,72,AMO,-12630.43,2.204236080668849,42.34,17.0,56,-12630.43,0.0,0,12672.77,"(2.181, 2.256]","(55.2, 82.8]",12-36
a075636,64.0,49.0,34.0,1,70.0,2022-05-01,0.0,4750.0,456.11,0,48,AMO,0.0,1.9698218474999636,13749.42,15.0,34,0.0,0.0,0,13749.42,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a075645,33.0,49.0,35.0,1,52.0,2022-05-01,0.0,2828.0,231.37,0,48,AMO,245.0,2.134880057816211,7246.97,14.0,35,245.0,0.033807232539944276,1,7001.97,"(2.094, 2.181]","(27.6, 55.2]",12-36
a075646,45.0,73.0,58.0,1,46.0,2022-05-01,0.0,4147.0,120.46,0,72,AMO,130.0,2.167266008175071,5648.46,15.0,58,130.0,0.023015122706011904,1,5518.46,"(2.094, 2.181]","(55.2, 82.8]",12-36
a075672,46.0,49.0,37.0,1,55.0,2022-05-01,0.0,1584.0,76.41,0,48,AMO,159.81,2.4791839280014303,2381.04,12.0,37,159.81,0.06711773006753352,1,2221.23,"(2.256, 2.786]","(27.6, 55.2]",0-12
a075689,55.0,61.0,32.0,1,52.0,2022-05-01,0.0,1650.0,33.02,0,44,AMO,200.0,2.343419638595048,756.89,29.0,32,200.0,0.2642391893141672,1,556.89,"(2.256, 2.786]","(27.6, 55.2]",12-36
a075740,49.0,60.0,49.0,1,47.0,2022-05-01,0.0,1834.0,89.28,0,60,AMO,366.53,2.354913013052537,3700.23,11.0,49,366.53,0.09905600462673941,1,3333.7,"(2.256, 2.786]","(27.6, 55.2]",0-12
a075747,51.0,61.0,50.0,1,46.0,2022-05-01,0.0,3578.0,154.89,0,60,AMO,360.0,2.049248534402984,6763.61,11.0,50,360.0,0.05322601391860264,1,6403.61,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a075753,53.0,61.0,49.0,1,48.0,2022-05-01,0.0,2125.0,106.08,0,60,AMO,230.05,2.3716311923244233,4224.99,12.0,49,230.05,0.05444983301735626,1,3994.9399999999996,"(2.256, 2.786]","(27.6, 55.2]",0-12
a075758,49.0,126.0,116.0,1,52.0,2022-05-01,0.0,1672.0,166.2,0,120,AMO,539.75,2.0892790949785383,14187.68,10.0,116,539.75,0.03804357019611381,1,13647.93,"(-1.501, 2.094]","(110.4, 138.0]",0-12
a075827,66.0,25.0,15.0,1,70.0,2022-05-01,0.0,3783.0,205.25,0,24,AMO,1000.0,1.797103518081168,2410.44,10.0,15,1000.0,0.4148620168931813,1,1410.44,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a075829,58.0,61.0,51.0,1,60.0,2022-05-01,0.0,1749.0,292.05,0,60,AMO,6500.0,2.049248534402984,10763.1,10.0,51,6500.0,0.6039152288838717,1,4263.1,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a075831,73.0,125.0,57.0,1,70.0,2022-05-01,0.0,1364.0,77.09,0,60,AMO,0.0,2.1955690988012226,3490.91,68.0,57,0.0,0.0,0,3490.91,"(2.181, 2.256]","(55.2, 82.8]",60-120
a075837,71.0,60.0,51.0,1,70.0,2022-05-01,0.0,595.0,392.76,0,60,AMO,3000.0,2.1047656377420325,12205.49,9.0,51,3000.0,0.24579103337924163,1,9205.49,"(2.094, 2.181]","(27.6, 55.2]",0-12
a075840,57.0,60.0,51.0,1,47.0,2022-05-01,0.0,1600.0,116.31,0,57,AMO,506.95,1.9522463101965686,5500.0,9.0,51,506.95,0.09217272727272727,1,4993.05,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a075852,74.0,61.0,52.0,1,70.0,2022-05-01,0.0,1800.0,86.48,0,60,AMO,3000.0,2.1047656377420325,4039.62,9.0,52,3000.0,0.7426441100895629,1,1039.62,"(2.094, 2.181]","(27.6, 55.2]",0-12
a075861,71.0,24.0,8.0,1,70.0,2022-05-01,0.0,187.0,370.73,0,16,AMO,0.0,1.8930481527692042,2117.11,16.0,8,0.0,0.0,0,2117.11,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a075869,60.0,49.0,41.0,1,64.0,2022-05-01,0.0,2098.0,130.0,0,48,AMO,281.98,2.366109821566452,4361.72,8.0,41,281.98,0.06464880826829783,1,4079.7400000000002,"(2.256, 2.786]","(27.6, 55.2]",0-12
a075881,30.0,49.0,35.0,1,56.0,2022-05-01,0.0,1100.0,60.23,0,42,AMO,300.0,2.71047884020022,1495.23,14.0,35,300.0,0.20063802893200378,1,1195.23,"(2.256, 2.786]","(27.6, 55.2]",12-36
a075892,66.0,49.0,41.0,1,70.0,2022-05-01,0.0,2387.0,191.1,0,48,AMO,500.0,1.9698218474999636,1262.16,8.0,41,500.0,0.39614628890156556,1,762.1600000000001,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a075894,33.0,49.0,42.0,1,47.0,2022-05-01,0.0,1646.0,113.47,0,48,AMO,1000.0,2.082290523203966,4087.82,7.0,42,1000.0,0.2446291666462809,1,3087.82,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a075906,47.0,185.0,178.0,1,47.0,2022-05-01,0.0,1817.0,106.94,0,180,AMO,8500.0,2.0892790949785383,8809.69,7.0,178,8500.0,0.9648466631629489,1,309.6900000000005,"(-1.501, 2.094]","(165.6, 193.2]",0-12
a075949,40.0,25.0,2.0,1,46.0,2022-05-01,0.0,3685.0,464.77,0,7,AMO,0.0,1.9712915767317307,436.06,23.0,2,0.0,0.0,0,436.06,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a075959,81.0,37.0,35.0,1,70.0,2022-05-01,0.0,2328.0,246.49,0,36,AMO,470.7,2.188419577571203,7467.98,2.0,35,470.7,0.06302909220431764,1,6997.28,"(2.181, 2.256]","(27.6, 55.2]",0-12
a075963,76.0,48.0,43.0,1,70.0,2022-05-01,0.0,1100.0,117.32,0,48,AMO,-2121.2200000000003,2.4762580056860912,3314.51,5.0,43,-2121.2200000000003,0.0,0,5435.7300000000005,"(2.256, 2.786]","(27.6, 55.2]",0-12
a075965,70.0,61.0,56.0,1,70.0,2022-05-01,0.0,2271.0,82.0,0,60,AMO,1000.0,2.4081092554389008,3746.97,5.0,56,1000.0,0.2668823075711842,1,2746.97,"(2.256, 2.786]","(55.2, 82.8]",0-12
a075971,55.0,13.0,8.0,1,36.0,2022-05-01,0.0,7502.0,836.49,0,12,AMO,0.0,1.343855394141178,0.0,5.0,8,0.0,,0,0.0,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a075973,45.0,60.0,56.0,1,47.0,2022-05-01,0.0,2708.0,109.78,0,60,AMO,240.0,2.4227770601053153,4753.2,4.0,56,240.0,0.050492299924261554,1,4513.2,"(2.256, 2.786]","(55.2, 82.8]",0-12
a075997,61.0,73.0,69.0,1,46.0,2022-05-01,0.0,4027.0,282.41,0,72,AMO,6000.0,2.1832270796070894,14144.75,4.0,69,6000.0,0.4241856519203238,1,8144.75,"(2.181, 2.256]","(55.2, 82.8]",0-12
a076010,23.0,36.0,34.0,1,54.0,2022-05-01,0.0,1865.0,77.7,0,36,AMO,160.0,2.7864563875115103,1820.16,2.0,34,160.0,0.08790436005625879,1,1660.16,"(2.256, 2.786]","(27.6, 55.2]",0-12
a076012,35.0,73.0,70.0,1,55.0,2022-05-01,0.0,1540.0,319.13,0,72,AMO,745.97,2.1832270796070894,19558.59,3.0,70,745.97,0.03814027493801956,1,18812.62,"(2.181, 2.256]","(55.2, 82.8]",0-12
a076048,46.0,49.0,47.0,1,48.0,2022-05-01,0.0,3689.0,667.84,0,48,AMO,700.0,2.0247853938998865,26779.6,2.0,47,700.0,0.026139300064227995,1,26079.6,"(-1.501, 2.094]","(27.6, 55.2]",0-12
